"","value"
"3630",388.38
"3631",389.6
"3632",396.42
"3633",392.81
"3634",424.15
"3635",390.88
"3636",396.12
"3637",421.69
"3638",424.12
"3639",418.46
"3640",379.82
"3641",397.44
"3642",379.12
"3643",395.48
"3644",408.62
"3645",417.95
"3646",416.93
"3647",389.74
"3648",382.38
"3649",418.46
"3650",377.29
"3651",398.96
"3652",384.26
"3653",421.01
"3654",411.37
"3655",425.52
"3656",426.49
"3657",392.61
"3658",406.66
"3659",393.86
"3660",382.2
"3661",408.27
"3662",381.62
"3663",394.26
"3664",403.76
"3665",415.13
"3666",391.92
"3667",397.28
"3668",408.72
"3669",392.83
"3670",376.24
"3671",402.74
"3672",402.82
"3673",392.94
"3674",387.59
"3675",428.53
"3676",421.09
"3677",381.35
"3678",394.51
"3679",423.76
"3680",385.35
"3681",386.11
"3682",416.95
"3683",411.74
"3684",381.24
"3685",412.44
"3686",404.77
"3687",397.19
"3688",383.03
"3689",401.12
"3690",408.21
"3691",401.74
"3692",380.22
"3693",392.36
"3694",416.77
"3695",400.56
"3696",421.65
"3697",383.75
"3698",427.1
"3699",381.47
"3700",415.66
"3701",394.6
"3702",407.21
"3703",411.45
"3704",394.67
"3705",383.49
"3706",398.23
"3707",412.42
"3708",420.65
"3709",397.9
"3710",410.1
"3711",408.84
"3712",394.6
"3713",391.1
"3714",403.93
"3715",411.21
"3716",412.41
"3717",422.62
"3718",392.27
"3719",389.15
"3720",410.83
"3721",420.64
"3722",399.54
"3723",410.48
"3724",379.8
"3725",416.87
"3726",402.83
"3727",421.62
"3728",425.47
"3729",397.73
"3730",391.89
"3731",383.59
"3732",408.09
"3733",411.31
"3734",393.62
"3735",411.23
"3736",391.57
"3737",384.75
"3738",400.47
"3739",425.61
"3740",389.5
"3741",417.99
"3742",425.91
"3743",414.04
"3744",406.15
"3745",380.92
"3746",389.16
"3747",399.57
"3748",378.23
"3749",376.34
"3750",356.36
"3751",341.95
"3752",365.35
"3753",387.82
"3754",338.83
"3755",360.42
"3756",367.51
"3757",374.04
"3758",357.25
"3759",363.9
"3760",373.06
"3761",357
"3762",342.17
"3763",381.44
"3764",391.8
"3765",360.14
"3766",375.76
"3767",351.37
"3768",355.34
"3769",353.73
"3770",374.36
"3771",381.39
"3772",360.92
"3773",374.65
"3774",364.41
"3775",339.41
"3776",358.14
"3777",395.81
"3778",360.2
"3779",373.45
"3780",357.28
"3781",380.61
"3782",360.98
"3783",379.4
"3784",341.59
"3785",363.39
"3786",380.47
"3787",359.02
"3788",375.56
"3789",343.12
"3790",361.31
"3791",351.37
"3792",375.12
"3793",378.4
"3794",337.3
"3795",358.54
"3796",348.86
"3797",338.36
"3798",341.01
"3799",364.6
"3800",380.3
"3801",347.1
"3802",359.24
"3803",352.04
"3804",370.19
"3805",340.35
"3806",350.27
"3807",372.11
"3808",347.8
"3809",349.16
"3810",376.45
"3811",380.45
"3812",358.44
"3813",398.29
"3814",374.54
"3815",358.21
"3816",382.26
"3817",358.63
"3818",363.18
"3819",359.96
"3820",347.87
"3821",357.57
"3822",381.48
"3823",390.23
"3824",387.09
"3825",347.16
"3826",370.52
"3827",381.54
"3828",375.93
"3829",375.59
"3830",360.88
"3831",364.4
"3832",361.46
"3833",353.31
"3834",362.46
"3835",376.27
"3836",346.85
"3837",376.87
"3838",345.04
"3839",367.61
"3840",385.23
"3841",359.55
"3842",390.63
"3843",376.46
"3844",363.04
"3845",345.97
"3846",363.63
"3847",371.21
"3848",383.45
"3849",369.95
"3850",377.05
"3851",373.07
"3852",390.2
"3853",379.36
"3854",371.39
"3855",383.04
"3856",362.75
"3857",389.53
"3858",387.94
"3859",386.79
"3860",364.79
"3861",366.75
"3862",380.6
"3863",389.46
"3864",399.33
"3865",355.18
"3866",351.7
"3867",353.22
"3868",371.05
"3869",362.75
"3870",370.02
"3871",357.35
"3872",384.59
"3873",365.7
"3874",352.95
"3875",382.64
"3876",363.17
"3877",393.89
"3878",385.59
"3879",385.17
"3880",358.69
"3881",376.66
"3882",354.11
"3883",352.39
"3884",364.43
"3885",380.28
"3886",347.72
"3887",341.41
"3888",336.52
"3889",333.69
"3890",338.94
"3891",337.28
"3892",346.62
"3893",336.64
"3894",341.15
"3895",333.29
"3896",339.13
"3897",354.16
"3898",335.17
"3899",327.46
"3900",325.4
"3901",352.7
"3902",335.95
"3903",332.29
"3904",339.67
"3905",336.79
"3906",326.45
"3907",342.41
"3908",337.91
"3909",334.2
"3910",327.35
"3911",340.58
"3912",350.24
"3913",343.1
"3914",344.18
"3915",352.92
"3916",353.22
"3917",331.29
"3918",338.28
"3919",351.88
"3920",340.71
"3921",333.19
"3922",335.72
"3923",331.96
"3924",327.84
"3925",332.35
"3926",337.18
"3927",340.76
"3928",333.96
"3929",339.77
"3930",339.89
"3931",352.99
"3932",344.99
"3933",336.47
"3934",339.34
"3935",335.52
"3936",348.18
"3937",332.79
"3938",336.55
"3939",332.88
"3940",334.52
"3941",337.71
"3942",330.46
"3943",335.89
"3944",324.25
"3945",334.13
"3946",339.24
"3947",333.52
"3948",337.82
"3949",351.74
"3950",346.23
"3951",338.05
"3952",334.71
"3953",326.75
"3954",345.51
"3955",337.04
"3956",352.18
"3957",333.52
"3958",338.89
"3959",339.03
"3960",338.53
"3961",324.49
"3962",313.98
"3963",316.56
"3964",326.81
"3965",309.72
"3966",306.28
"3967",307.04
"3968",315.37
"3969",331.98
"3970",319.05
"3971",329.7
"3972",306.56
"3973",315.54
"3974",321.82
"3975",295.13
"3976",324.54
"3977",312.56
"3978",312.45
"3979",315.43
"3980",329.53
"3981",329.23
"3982",305.03
"3983",313.5
"3984",315.39
"3985",310.71
"3986",325.45
"3987",307.2
"3988",324.8
"3989",310.49
"3990",323.51
"3991",309.89
"3992",326.66
"3993",313.5
"3994",311.85
"3995",313.27
"3996",305.57
"3997",306.96
"3998",313.81
"3999",329.56
"4000",308.27
"4001",317.58
"4002",309
"4003",300.81
"4004",301.18
"4005",311.76
"4006",310.62
"4007",323.24
"4008",305.31
"4009",322.14
"4010",311.58
"4011",328.16
"4012",303.45
"4013",301.55
"4014",315.8
"4015",303.68
"4016",292.95
"4017",306
"4018",321.68
"4019",318.73
"4020",304.02
"4021",310.67
"4022",314.29
"4023",331.12
"4024",304.23
"4025",304.2
"4026",330.91
"4027",314.63
"4028",324.64
"4029",312.64
"4030",302.22
"4031",315.75
"4032",302.4
"4033",330.13
"4034",301.49
"4035",329.58
"4036",307.35
"4037",303.54
"4038",297.75
"4039",313.27
"4040",306.32
"4041",330.69
"4042",311.93
"4043",299.77
"4044",311.15
"4045",302.89
"4046",303.53
"4047",326.02
"4048",317.33
"4049",322.14
"4050",327.54
"4051",297.15
"4052",309.14
"4053",313
"4054",321.17
"4055",294.48
"4056",304.37
"4057",305.97
"4058",315.62
"4059",308.04
"4060",310.42
"4061",318.15
"4062",298.98
"4063",306.77
"4064",332.25
"4065",328.22
"4066",319.12
"4067",325.56
"4068",317.9
"4069",309.64
"4070",315.76
"4071",296.04
"4072",319.26
"4073",317.02
"4074",314.16
"4075",297.74
"4076",332.69
"4077",325.63
"4078",326.15
"4079",430.51
"4080",402.43
"4081",407.72
"4082",403.73
"4083",408.8
"4084",436.54
"4085",403.81
"4086",415.77
"4087",395.76
"4088",403.55
"4089",418.91
"4090",407.39
"4091",409.84
"4092",421.74
"4093",441.15
"4094",445.84
"4095",444.39
"4096",399.57
"4097",389.51
"4098",418.64
"4099",413.11
"4100",408.08
"4101",388.87
"4102",397.97
"4103",413.94
"4104",410.17
"4105",411.11
"4106",440.54
"4107",399.71
"4108",439.03
"4109",396.36
"4110",413.33
"4111",425.63
"4112",415.31
"4113",437.22
"4114",396.18
"4115",402.72
"4116",394.31
"4117",411.96
"4118",416.57
"4119",414.65
"4120",444.61
"4121",431.74
"4122",397.78
"4123",434.91
"4124",403
"4125",441.1
"4126",398.88
"4127",418.44
"4128",407.62
"4129",412.21
"4130",411.53
"4131",429.08
"4132",425.17
"4133",414.03
"4134",389.8
"4135",416.05
"4136",411.52
"4137",421.73
"4138",440.27
"4139",443.55
"4140",391.07
"4141",413.36
"4142",392.92
"4143",437.85
"4144",402.65
"4145",421.54
"4146",420.78
"4147",417.98
"4148",404.15
"4149",423.26
"4150",437.15
"4151",391.97
"4152",394.37
"4153",391.2
"4154",393.03
"4155",414.14
"4156",389.78
"4157",417.09
"4158",403.18
"4159",396.64
"4160",407.51
"4161",415.29
"4162",443.28
"4163",408.28
"4164",398.6
"4165",434.02
"4166",398.1
"4167",409.33
"4168",421.36
"4169",437.76
"4170",439.96
"4171",419.8
"4172",408.66
"4173",421.35
"4174",389.13
"4175",398.36
"4176",419.08
"4177",401.17
"4178",410.39
"4179",431.16
"4180",430.31
"4181",429.38
"4182",421.99
"4183",425.24
"4184",424.8
"4185",436.09
"4186",404.59
"4187",412.74
"4188",411.64
"4189",408.92
"4190",400.83
"4191",0
"4192",398.96
"4193",414.58
"4194",394.43
"4195",417.42
"4196",404.54
"4197",406.04
"4198",397.67
"4199",412.44
"4200",406.73
"4201",391.57
"4202",395.94
"4203",426.8
"4204",397.89
"4205",396.2
"4206",422.04
"4207",399.24
"4208",408.94
"4209",409.4
"4210",407.6
"4211",410.8
"4212",402.36
"4213",401.28
"4214",419.31
"4215",400.01
"4216",391.46
"4217",397.41
"4218",413.73
"4219",418.04
"4220",402.61
"4221",392.37
"4222",401.73
"4223",416.27
"4224",406.74
"4225",389.26
"4226",416.74
"4227",414.78
"4228",428.91
"4229",395.93
"4230",401.87
"4231",411.1
"4232",399.66
"4233",395.05
"4234",390.62
"4235",409.61
"4236",406.09
"4237",406.84
"4238",412.76
"4239",418.88
"4240",417.21
"4241",404.69
"4242",402.84
"4243",399.66
"4244",419.48
"4245",405.66
"4246",408.55
"4247",401.56
"4248",411.99
"4249",403.43
"4250",408.6
"4251",416.16
"4252",423.27
"4253",410.36
"4254",421.5
"4255",393.88
"4256",393.27
"4257",416.74
"4258",402.15
"4259",393.19
"4260",393.6
"4261",388.6
"4262",406.88
"4263",413.01
"4264",397.87
"4265",412.88
"4266",398.02
"4267",415.68
"4268",403
"4269",408.47
"4270",414.11
"4271",390
"4272",387.05
"4273",404.85
"4274",412.11
"4275",408.28
"4276",399.54
"4277",394.39
"4278",410.06
"4279",409.23
"4280",417.96
"4281",413.28
"4282",398.71
"4283",393.05
"4284",402.36
"4285",406.51
"4286",391.14
"4287",406.03
"4288",411.1
"4289",405.65
"4290",399.68
"4291",401.27
"4292",413.06
"4293",412.57
"4294",394.44
"4295",410.45
"4296",402.23
"4297",424.95
"4298",394.81
"4299",414.74
"4300",401.08
"4301",409.22
"4302",404.23
"4303",390.06
"4304",389.08
"4305",388.13
"4306",407.51
"4307",410.37
"4308",409.09
"4309",410.25
"4310",403.89
"4311",406.25
"4312",413.11
"4313",398.14
"4314",389
"4315",416.08
"4316",432.01
"4317",402.97
"4318",408.37
"4319",395.55
"4320",392.08
"4321",405.91
"4322",399.19
"4323",389.83
"4324",365.8
"4325",385
"4326",374.97
"4327",372.89
"4328",371.46
"4329",366.62
"4330",384.34
"4331",382.73
"4332",403.6
"4333",399.98
"4334",405.68
"4335",373.39
"4336",379.79
"4337",412.25
"4338",396.53
"4339",383.48
"4340",380.1
"4341",366.38
"4342",368.29
"4343",409.5
"4344",362.22
"4345",364.78
"4346",398.2
"4347",389.27
"4348",380.56
"4349",381.13
"4350",384.61
"4351",396.25
"4352",385.56
"4353",378.02
"4354",393.66
"4355",396.17
"4356",399.15
"4357",389.23
"4358",395.32
"4359",383.04
"4360",356.89
"4361",395.27
"4362",385.97
"4363",383.63
"4364",380.23
"4365",389.9
"4366",391.81
"4367",387.17
"4368",380.07
"4369",380.52
"4370",394.26
"4371",384.84
"4372",381.67
"4373",377.72
"4374",390.28
"4375",381.95
"4376",377.22
"4377",355
"4378",385.69
"4379",372.04
"4380",390.25
"4381",383.44
"4382",376.96
"4383",396.95
"4384",371.2
"4385",370.67
"4386",392.98
"4387",397.75
"4388",356.55
"4389",414.25
"4390",373.86
"4391",384.44
"4392",374.72
"4393",386.44
"4394",407.28
"4395",377.85
"4396",365.44
"4397",394.91
"4398",400.8
"4399",366.77
"4400",397.11
"4401",358.38
"4402",371.22
"4403",363.48
"4404",393.51
"4405",376.13
"4406",368.68
"4407",392.79
"4408",397.13
"4409",401.32
"4410",392.97
"4411",381.59
"4412",368.8
"4413",372.19
"4414",381.15
"4415",386.83
"4416",374.18
"4417",381.68
"4418",383.03
"4419",389.07
"4420",374.41
"4421",390.44
"4422",398.56
"4423",356.26
"4424",365.66
"4425",362.38
"4426",350.13
"4427",362.08
"4428",348.37
"4429",387.74
"4430",363.75
"4431",385.21
"4432",371.49
"4433",378.54
"4434",390.14
"4435",364.92
"4436",356.02
"4437",361.9
"4438",380.48
"4439",341.61
"4440",345.93
"4441",367.78
"4442",363.98
"4443",386.58
"4444",348.27
"4445",351.05
"4446",364.28
"4447",371.21
"4448",367.18
"4449",361.45
"4450",385.23
"4451",346.79
"4452",360.48
"4453",366.64
"4454",350.37
"4455",364.93
"4456",366.01
"4457",350.08
"4458",376.41
"4459",388.94
"4460",391.09
"4461",366.34
"4462",367.14
"4463",371.26
"4464",378.9
"4465",353.88
"4466",356.35
"4467",376.23
"4468",362.31
"4469",359.32
"4470",380.87
"4471",367.15
"4472",384.17
"4473",378.19
"4474",371.29
"4475",386.52
"4476",376.79
"4477",375.83
"4478",388.04
"4479",388.48
"4480",385.34
"4481",382.83
"4482",347.59
"4483",370.43
"4484",379.78
"4485",353.71
"4486",385.97
"4487",343.69
"4488",382.5
"4489",364.49
"4490",363.78
"4491",369.6
"4492",374.96
"4493",356.29
"4494",358.82
"4495",355.03
"4496",358.19
"4497",385.73
"4498",351.89
"4499",360.5
"4500",361.53
"4501",367.71
"4502",349.54
"4503",370.74
"4504",366.75
"4505",371.15
"4506",360.13
"4507",344.45
"4508",356.59
"4509",369.53
"4510",365.25
"4511",374.1
"4512",369.58
"4513",364.17
"4514",365.29
"4515",378.38
"4516",354.18
"4517",349.3
"4518",367.38
"4519",351.29
"4520",358.33
"4521",367.68
"4522",353.12
"4523",366.47
"4524",350.63
"4525",347.35
"4526",344.99
"4527",355.97
"4528",372.81
"4529",366.02
"4530",356.03
"4531",373.98
"4532",418.74
"4533",454.87
"4534",454.6
"4535",417.44
"4536",431.5
"4537",437.04
"4538",446.61
"4539",443.7
"4540",419.92
"4541",418.78
"4542",435.92
"4543",423.48
"4544",454.42
"4545",417
"4546",444.25
"4547",468.91
"4548",441.25
"4549",461.48
"4550",443.17
"4551",440.68
"4552",441.44
"4553",439.45
"4554",448.5
"4555",454.37
"4556",433.02
"4557",438.59
"4558",448.36
"4559",437.35
"4560",441.23
"4561",448.58
"4562",439.33
"4563",457.71
"4564",450.21
"4565",429.03
"4566",469.45
"4567",444.4
"4568",420.93
"4569",465.09
"4570",417.37
"4571",420.36
"4572",442.95
"4573",415.67
"4574",437.72
"4575",450.1
"4576",434.3
"4577",425.19
"4578",419.04
"4579",418.44
"4580",431.7
"4581",451.59
"4582",451.71
"4583",423.55
"4584",426.8
"4585",434.83
"4586",419.78
"4587",430.79
"4588",447.35
"4589",418.94
"4590",444.54
"4591",443.86
"4592",455.89
"4593",447.88
"4594",447.44
"4595",436.12
"4596",458.2
"4597",451.56
"4598",446.05
"4599",444.52
"4600",423.66
"4601",416.75
"4602",438.87
"4603",438.73
"4604",421.16
"4605",434.82
"4606",458.35
"4607",448.3
"4608",422.3
"4609",453.15
"4610",452.29
"4611",446.64
"4612",417.13
"4613",465.14
"4614",439.14
"4615",468.03
"4616",446.61
"4617",441.06
"4618",417.41
"4619",431.7
"4620",462.59
"4621",423.66
"4622",454.68
"4623",431.62
"4624",450.14
"4625",441.05
"4626",451.43
"4627",443.17
"4628",449.66
"4629",452.31
"4630",416.17
"4631",455.73
"4632",445.11
"4633",460.77
"4634",411.56
"4635",438.14
"4636",466.3
"4637",478.6
"4638",442.47
"4639",393.64
"4640",465.12
"4641",502.89
"4642",452.97
"4643",432
"4644",502.71
"4645",419.96
"4646",421.13
"4647",422.02
"4648",418.53
"4649",428.98
"4650",428.67
"4651",417.64
"4652",418.93
"4653",432.22
"4654",416.71
"4655",426.99
"4656",420.83
"4657",427.72
"4658",426.85
"4659",425.8
"4660",421.23
"4661",417.02
"4662",428.92
"4663",425.78
"4664",425.9
"4665",437.5
"4666",430.66
"4667",423.42
"4668",423.72
"4669",427.38
"4670",425.41
"4671",413.72
"4672",420.49
"4673",424.29
"4674",420.15
"4675",418.49
"4676",416.49
"4677",423.78
"4678",430.61
"4679",433.56
"4680",425.07
"4681",428.4
"4682",441.42
"4683",424.42
"4684",419.42
"4685",427.87
"4686",424.19
"4687",440.39
"4688",435.19
"4689",438.49
"4690",428.41
"4691",427.84
"4692",431.33
"4693",432.77
"4694",427.71
"4695",444.21
"4696",428.83
"4697",415.84
"4698",409.21
"4699",411.34
"4700",426.61
"4701",415.71
"4702",428.85
"4703",414.83
"4704",410.17
"4705",418.5
"4706",440.67
"4707",425.66
"4708",418.97
"4709",427.65
"4710",430.27
"4711",423.76
"4712",413.1
"4713",428.65
"4714",456.94
"4715",454.31
"4716",450.82
"4717",449.26
"4718",451.44
"4719",443.48
"4720",455.26
"4721",450.76
"4722",459.69
"4723",447.76
"4724",447.78
"4725",449.09
"4726",486.24
"4727",450.63
"4728",482.07
"4729",459.81
"4730",475.47
"4731",451.67
"4732",452.86
"4733",445.58
"4734",452.39
"4735",448.53
"4736",446.82
"4737",458.74
"4738",450.45
"4739",449.13
"4740",452.41
"4741",443.84
"4742",448.92
"4743",449.07
"4744",472.91
"4745",447.71
"4746",470.05
"4747",456.35
"4748",447.19
"4749",474.07
"4750",450.4
"4751",458.29
"4752",448.56
"4753",445.12
"4754",446.07
"4755",459.78
"4756",449.53
"4757",459.46
"4758",452.2
"4759",468.79
"4760",451.68
"4761",450.42
"4762",437.93
"4763",440.37
"4764",448.5
"4765",438.18
"4766",446.44
"4767",431.36
"4768",460.15
"4769",445.45
"4770",433.68
"4771",446.35
"4772",441.57
"4773",440.58
"4774",450.18
"4775",460.6
"4776",436.52
"4777",438.38
"4778",445.59
"4779",450.32
"4780",451.37
"4781",435.02
"4782",445.81
"4783",459.65
"4784",446.76
"4785",440.67
"4786",448.11
"4787",458.28
"4788",454.23
"4789",429.03
"4790",438.94
"4791",448.59
"4792",456.23
"4793",441.93
"4794",439.98
"4795",452.78
"4796",444.69
"4797",431.26
"4798",439.18
"4799",445.77
"4800",449.06
"4801",447.16
"4802",435.66
"4803",435.47
"4804",429.27
"4805",447.33
"4806",440.93
"4807",437.6
"4808",440.52
"4809",442.08
"4810",444.53
"4811",445.42
"4812",436.38
"4813",432.06
"4814",442.17
"4815",448.25
"4816",454.78
"4817",432.74
"4818",442.67
"4819",446.08
"4820",447.45
"4821",449.69
"4822",457.42
"4823",452.44
"4824",448.9
"4825",447.41
"4826",452.05
"4827",441.48
"4828",443.28
"4829",434.08
"4830",460.75
"4831",446.97
"4832",455.04
"4833",449.74
"4834",437.27
"4835",439.25
"4836",448.51
"4837",465.52
"4838",465.15
"4839",467.21
"4840",440.17
"4841",453.27
"4842",448.2
"4843",474.88
"4844",500.39
"4845",484.31
"4846",495.96
"4847",467.77
"4848",470.58
"4849",492.97
"4850",485.42
"4851",476.69
"4852",487.08
"4853",487.65
"4854",478.76
"4855",478.39
"4856",480.53
"4857",468
"4858",470.09
"4859",492.29
"4860",498.35
"4861",480.37
"4862",480.81
"4863",484.14
"4864",477.51
"4865",503.85
"4866",465.57
"4867",487.32
"4868",498.72
"4869",468.21
"4870",467.76
"4871",490.77
"4872",471.81
"4873",491.34
"4874",475.51
"4875",481.63
"4876",453.05
"4877",474.7
"4878",473.31
"4879",459.2
"4880",476.8
"4881",466.23
"4882",483.55
"4883",478.7
"4884",461.9
"4885",469.84
"4886",461.45
"4887",477.24
"4888",469.49
"4889",471.71
"4890",477.57
"4891",476.12
"4892",478.05
"4893",471.77
"4894",481.56
"4895",473.35
"4896",466.23
"4897",452.46
"4898",479.06
"4899",450.92
"4900",469.37
"4901",480.15
"4902",475.73
"4903",474.11
"4904",464.32
"4905",459.09
"4906",479.64
"4907",472.71
"4908",470.17
"4909",466.99
"4910",464.07
"4911",474.58
"4912",476.2
"4913",476.68
"4914",472.05
"4915",479.17
"4916",470.65
"4917",471
"4918",483.09
"4919",481.86
"4920",483.46
"4921",478.81
"4922",449.61
"4923",481.75
"4924",460.61
"4925",476.21
"4926",485.23
"4927",485.58
"4928",472.56
"4929",480.31
"4930",482.51
"4931",481.79
"4932",489.05
"4933",485.02
"4934",469.26
"4935",465.85
"4936",471.27
"4937",479.71
"4938",486
"4939",489.52
"4940",478.18
"4941",469.83
"4942",478.13
"4943",482.02
"4944",479.84
"4945",480.49
"4946",484.36
"4947",485.11
"4948",463.35
"4949",472.57
"4950",479.76
"4951",482.98
"4952",465.15
"4953",481.44
"4954",465.69
"4955",471.76
"4956",482.58
"4957",467.15
"4958",472.66
"4959",468.91
"4960",480.62
"4961",473.02
"4962",467.78
"4963",469.92
"4964",466.22
"4965",476.05
"4966",478.79
"4967",479.82
"4968",462.72
"4969",472.46
"4970",478.24
"4971",477.87
"4972",478.61
"4973",484.17
"4974",480.12
"4975",478.54
"4976",466.2
"4977",462.91
"4978",465.87
"4979",462.26
"4980",465.64
"4981",480.9
"4982",472.78
"4983",484.94
"4984",476.39
"4985",482.5
"4986",463.96
"4987",482.25
"4988",483.56
"4989",475.11
"4990",472.68
"4991",456.54
"4992",470.02
"4993",484.41
"4994",475.3
"4995",483.96
"4996",476.31
"4997",480.65
"4998",470.1
"4999",465.55
"5000",470.99
"5001",477.88
"5002",477.94
"5003",483.84
"5004",475.09
"5005",476.85
"5006",485.33
"5007",474.62
"5008",474.93
"5009",482.8
"5010",476.56
"5011",482.41
"5012",478.49
"5013",465.84
"5014",479.84
"5015",486.81
"5016",478.55
"5017",466.91
"5018",473.75
"5019",482.66
"5020",481.9
"5021",481.35
"5022",481.88
"5023",468.12
"5024",496.24
"5025",494
"5026",487.35
"5027",503.4
"5028",481.58
"5029",468.97
"5030",476.31
"5031",503.67
"5032",476.32
"5033",476.93
"5034",485.61
"5035",496.45
"5036",500
"5037",470.92
"5038",472.4
"5039",486.82
"5040",474.77
"5041",491.91
"5042",475.02
"5043",479.32
"5044",469.35
"5045",478.99
"5046",495.06
"5047",487.23
"5048",467.49
"5049",499.87
"5050",469.26
"5051",474.13
"5052",492.68
"5053",484.03
"5054",481.81
"5055",489.17
"5056",473.04
"5057",484.98
"5058",482.58
"5059",482.23
"5060",495.93
"5061",502.64
"5062",468.17
"5063",470.67
"5064",492.11
"5065",474.08
"5066",486.18
"5067",468.98
"5068",497.65
"5069",495.01
"5070",500.69
"5071",495.4
"5072",502.66
"5073",506.33
"5074",478.51
"5075",495.94
"5076",483.71
"5077",483.03
"5078",472.52
"5079",494.58
"5080",484.4
"5081",473.68
"5082",471.35
"5083",503.93
"5084",505.16
"5085",481.18
"5086",498.64
"5087",502.25
"5088",467.7
"5089",498.37
"5090",506.58
"5091",493.79
"5092",494.84
"5093",474.33
"5094",495.12
"5095",474.45
"5096",489.22
"5097",453.27
"5098",440.55
"5099",447.98
"5100",434.37
"5101",457.39
"5102",449.15
"5103",456.81
"5104",446.89
"5105",439.51
"5106",458.97
"5107",460.09
"5108",441.9
"5109",442.01
"5110",452.9
"5111",436.63
"5112",445.85
"5113",451.7
"5114",445.82
"5115",448.02
"5116",451.74
"5117",453.61
"5118",454.41
"5119",458.43
"5120",455.93
"5121",453.09
"5122",408.41
"5123",413.64
"5124",403.81
"5125",420.47
"5126",410.44
"5127",397.75
"5128",397.12
"5129",407.33
"5130",394.73
"5131",412.03
"5132",408.63
"5133",408.46
"5134",422.06
"5135",421.8
"5136",411.97
"5137",404.71
"5138",413.94
"5139",404.08
"5140",401.36
"5141",413.71
"5142",411.41
"5143",414.73
"5144",412.19
"5145",403.54
"5146",396.31
"5147",424.1
"5148",414.26
"5149",401.81
"5150",413.49
"5151",399.89
"5152",413.16
"5153",403.67
"5154",412.64
"5155",403.85
"5156",407.11
"5157",409.55
"5158",398
"5159",407.42
"5160",411.5
"5161",404.39
"5162",406.58
"5163",405.69
"5164",410.25
"5165",414.72
"5166",402.13
"5167",408.77
"5168",407.31
"5169",418.05
"5170",407.36
"5171",410.6
"5172",409.06
"5173",419.58
"5174",406.35
"5175",412.31
"5176",418.32
"5177",415.08
"5178",400.96
"5179",407.14
"5180",409.27
"5181",417.05
"5182",415.47
"5183",422.27
"5184",407.72
"5185",417.02
"5186",424.04
"5187",417.24
"5188",514.92
"5189",512.62
"5190",498.28
"5191",515.15
"5192",504.77
"5193",501.52
"5194",495.12
"5195",517.66
"5196",511.53
"5197",508.02
"5198",532.22
"5199",487.05
"5200",501.96
"5201",488.44
"5202",486.46
"5203",490.97
"5204",487.37
"5205",520.09
"5206",509
"5207",528.54
"5208",492.75
"5209",497.82
"5210",496.68
"5211",485.53
"5212",514.7
"5213",494.16
"5214",508.76
"5215",531.92
"5216",499.19
"5217",501.25
"5218",505.76
"5219",514.87
"5220",522.03
"5221",503.93
"5222",509.9
"5223",497.19
"5224",500.29
"5225",521.48
"5226",507.03
"5227",488.32
"5228",489.56
"5229",514.1
"5230",487.09
"5231",531.38
"5232",503.17
"5233",522.44
"5234",499.27
"5235",487.9
"5236",495.29
"5237",514.3
"5238",511.7
"5239",491.39
"5240",486.2
"5241",497.8
"5242",508.63
"5243",502.5
"5244",485.74
"5245",490.56
"5246",510.43
"5247",507.58
"5248",505.89
"5249",511.59
"5250",495.93
"5251",507.96
"5252",511.85
"5253",493.02
"5254",494.7
"5255",506.78
"5256",488.57
"5257",490.01
"5258",497.64
"5259",511.01
"5260",481.78
"5261",498.44
"5262",511.85
"5263",501.97
"5264",488.02
"5265",491.32
"5266",490.41
"5267",506.69
"5268",489.5
"5269",497.53
"5270",517.54
"5271",519.52
"5272",540.96
"5273",545.59
"5274",548.23
"5275",541.56
"5276",563.82
"5277",548.01
"5278",544.5
"5279",548.15
"5280",561.17
"5281",554.79
"5282",548.28
"5283",547.88
"5284",529.11
"5285",532.34
"5286",566.79
"5287",550.63
"5288",529.5
"5289",523.31
"5290",546
"5291",538.92
"5292",546.97
"5293",551.6
"5294",531.89
"5295",551.99
"5296",523.42
"5297",561.52
"5298",538.15
"5299",559.04
"5300",561.8
"5301",559.86
"5302",560.87
"5303",562.67
"5304",570.85
"5305",569.92
"5306",559.61
"5307",553.41
"5308",565.78
"5309",573.94
"5310",554.65
"5311",567.29
"5312",563.25
"5313",564.26
"5314",567.28
"5315",562.76
"5316",554.9
"5317",572.24
"5318",563.49
"5319",557.35
"5320",559.86
"5321",573.2
"5322",573.33
"5323",550.34
"5324",563.32
"5325",560.75
"5326",558.43
"5327",567.56
"5328",569.31
"5329",561.36
"5330",564.54
"5331",556.5
"5332",556.36
"5333",569.07
"5334",556.48
"5335",560.44
"5336",554.34
"5337",557.52
"5338",548.99
"5339",544.46
"5340",573.35
"5341",552.58
"5342",554.23
"5343",557.26
"5344",567.6
"5345",569.12
"5346",572.59
"5347",564.82
"5348",554.55
"5349",542.61
"5350",555.7
"5351",572.3
"5352",569.33
"5353",553.12
"5354",575.36
"5355",571.5
"5356",567.31
"5357",561.2
"5358",569.42
"5359",571.23
"5360",557.53
"5361",558.75
"5362",562.85
"5363",577.08
"5364",569.22
"5365",570.99
"5366",576.81
"5367",558.92
"5368",575.18
"5369",553.26
"5370",558.33
"5371",559.46
"5372",567.7
"5373",568.18
"5374",559.51
"5375",567.02
"5376",550.62
"5377",561.93
"5378",576.72
"5379",569.55
"5380",546.02
"5381",527.29
"5382",522.27
"5383",518.16
